STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 06:13,FM-16,FEW:02 8 BKN:07 11,10.00,,57,13.9,54,12.1,51,10.6,81,5,310,,29.81,,,,,29.82,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 06:56,FM-15,FEW:02 8 BKN:07 10,10.00,,59,15.0,55,12.9,52,11.1,78,6,310,,29.81,3,,29.82,0.00,29.82,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 07:37,FM-16,FEW:02 8 SCT:04 12,10.00,,61,16.1,56,13.4,52,11.1,72,6,340,,29.81,,,,,29.82,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 07:56,FM-15,FEW:02 8 SCT:04 12,10.00,,62,16.7,57,13.9,53,11.7,73,5,020,,29.81,,,29.82,0.00,29.82,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 08:56,FM-15,FEW:02 8,10.00,,64,17.8,58,14.6,54,12.2,70,8,030,,29.80,,,29.81,0.00,29.81,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 09:56,FM-15,CLR:00,10.00,,66,18.9,60,15.4,55,12.8,68,7,040,,29.78,8,,29.81,0.00,29.80,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 10:00,FM-12,,,,66,18.9,60,15.4,55,12.8,68,7,040,,29.71,8,+0.02,29.81,,,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 10:56,FM-15,CLR:00,10.00,,68,20.0,60,15.8,55,12.8,63,7,030,,29.77,,,29.79,0.00,29.78,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 11:56,FM-15,CLR:00,10.00,,71,21.7,62,16.7,56,13.3,59,8,010,,29.75,,,29.77,0.00,29.77,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 12:48,FM-16,CLR:00,10.00,,73,22.8,61,16.3,53,11.7,50,15,300,,29.74,,,,,29.75,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 12:56,FM-15,CLR:00,10.00,,72,22.2,61,16.1,53,11.7,52,17,300,,29.74,6,,29.75,0.00,29.75,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 13:54,FM-16,FEW:02 6,10.00,,75,24.0,63,17.0,54,12.0,47,18,310,,29.70,,,,,29.72,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 13:56,FM-15,FEW:02 6,10.00,,76,24.4,63,17.2,54,12.2,47,18,320,,29.70,,,29.73,0.00,29.72,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 14:56,FM-15,FEW:02 6,10.00,,75,23.9,63,17.0,54,12.2,48,18,300,,29.70,,,29.71,0.00,29.71,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 15:56,FM-15,FEW:02 6,10.00,,75,23.9,62,16.7,53,11.7,46,21,300,,29.68,6,,29.69,0.00,29.69,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 16:00,FM-12,5,,,75,23.9,62,16.7,53,11.7,46,21,300,,29.60,6,+0.06,29.69,,,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 16:56,FM-15,FEW:02 6,10.00,,72,22.2,61,16.1,53,11.7,52,16,300,,29.67,,,29.68,0.00,29.68,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 17:56,FM-15,FEW:02 6,10.00,,67,19.4,59,15.0,53,11.7,61,16,300,,29.67,,,29.69,0.00,29.68,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 18:56,FM-15,FEW:02 6,10.00,,66,18.9,59,14.8,53,11.7,63,16,280,,29.68,5,,29.69,0.00,29.69,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 19:56,FM-15,FEW:02 6,10.00,,62,16.7,56,13.6,52,11.1,70,11,290,,29.69,,,29.70,0.00,29.70,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 20:56,FM-15,CLR:00,10.00,,62,16.7,56,13.6,52,11.1,70,9,290,,29.70,,,29.71,0.00,29.71,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 21:56,FM-15,CLR:00,10.00,,62,16.7,56,13.3,51,10.6,67,11,280,,29.69,0,,29.71,0.00,29.70,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 22:00,FM-12,,,,62,16.7,56,13.3,51,10.6,67,11,280,,29.61,,0.01,29.71,,,75,54,64,1.3,,,,1,0,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 22:56,FM-15,CLR:00,7.00,,60,15.6,55,12.8,51,10.6,72,11,290,,29.68,,,29.69,0.00,29.69,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 23:56,FM-15,CLR:00,7.00,,60,15.6,55,12.8,51,10.6,72,8,290,,29.68,,,29.69,0.00,29.69,76,54,65,2.3,,,,0,0,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-21 23:59,SOD,,,,,,,,,,,,,,,,,,,,76,54,65,2.3,68,52,57,0,0,0448,1934,,0.00,,,29.73,29.75,10.8,25,310,22,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 00:56,FM-15,CLR:00,7.00,,61,16.1,56,13.4,52,11.1,72,7,300,,29.68,6,,29.69,0.00,29.69,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 01:56,FM-15,CLR:00,7.00,,60,15.6,56,13.1,52,11.1,75,6,280,,29.65,,,29.68,0.00,29.67,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 02:56,FM-15,CLR:00,7.00,,61,16.1,56,13.4,52,11.1,72,6,290,,29.65,,,29.67,0.00,29.67,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 03:56,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,60,15.6,56,13.4,53,11.7,78,10,280,,29.67,5,,29.68,0.00,29.68,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 04:00,FM-12,,,||HZ:05,60,15.6,56,13.4,53,11.7,78,10,280,,29.59,5,+0.01,29.68,,,76,60,68,5.2,,,,0,3,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 04:56,FM-15,CLR:00,6.00,HZ:7 |FU:05 |HZ:05,60,15.6,56,13.4,53,11.7,78,6,310,,29.67,,,29.68,0.00,29.68,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 05:56,FM-15,CLR:00,8.00,,63,17.2,57,14.1,53,11.7,70,0,000,,29.70,,,29.71,0.00,29.71,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 06:56,FM-15,CLR:00,8.00,,66,18.9,59,15.1,54,12.2,65,3,310,,29.72,3,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 07:56,FM-15,CLR:00,8.00,,68,20.0,62,16.4,57,13.9,68,5,020,,29.72,,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 08:56,FM-15,CLR:00,8.00,,69,20.6,62,16.9,58,14.4,68,6,020,,29.72,,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 09:56,FM-15,CLR:00,8.00,,72,22.2,64,17.8,59,15.0,64,6,030,,29.73,3,,29.74,0.00,29.74,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 10:00,FM-12,,,,72,22.2,64,17.8,59,15.0,64,6,030,,29.65,3,-0.01,29.74,,,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 10:56,FM-15,CLR:00,9.00,,74,23.3,65,18.5,60,15.6,62,8,010,,29.73,,,29.74,0.00,29.74,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 11:56,FM-15,CLR:00,10.00,,80,26.7,65,18.3,55,12.8,42,13,300,,29.72,,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 12:56,FM-15,CLR:00,10.00,,77,25.0,64,17.7,55,12.8,47,17,300,,29.72,8,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 13:54,FM-16,FEW:02 5,10.00,,77,25.0,64,17.7,55,13.0,47,15,300,,29.70,,,,,29.72,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 13:56,FM-15,FEW:02 5,10.00,,77,25.0,63,17.4,54,12.2,45,18,290,,29.70,,,29.73,0.00,29.72,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 14:56,FM-15,FEW:02 5,10.00,,76,24.4,63,17.2,54,12.2,47,20,290,,29.72,,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 15:56,FM-15,FEW:02 5,10.00,,70,21.1,61,16.0,54,12.2,57,21,300,,29.72,2,,29.73,0.00,29.73,,,,,,,,,,0448,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 16:00,FM-12,5,,,70,21.1,61,16.0,54,12.2,57,21,300,,29.64,2,-0.00,29.73,,,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 16:56,FM-15,FEW:02 4,10.00,,72,22.2,61,16.4,54,12.2,53,16,300,,29.72,,,29.73,0.00,29.73,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 17:56,FM-15,FEW:02 4,10.00,,68,20.0,60,15.8,55,12.8,63,21,300,,29.74,,,29.75,0.00,29.75,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 18:56,FM-15,FEW:02 4,10.00,,64,17.8,59,14.9,55,12.8,73,20,290,,29.75,3,,29.76,0.00,29.76,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 19:56,FM-15,FEW:02 4,10.00,,62,16.7,58,14.5,55,12.8,78,17,290,,29.77,,,29.78,0.00,29.78,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 20:56,FM-15,FEW:02 4,10.00,,62,16.7,58,14.2,54,12.2,75,13,280,,29.78,,,29.80,0.00,29.80,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 21:56,FM-15,FEW:02 4,10.00,,61,16.1,57,13.9,54,12.2,78,13,280,,29.80,1,,29.81,0.00,29.81,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 22:00,FM-12,5,,,61,16.1,57,13.9,54,12.2,78,13,280,,29.72,1,-0.05,29.81,,,73,60,66,3.2,,,,0,1,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 22:56,FM-15,FEW:02 4,10.00,,61,16.1,58,14.2,55,12.8,81,8,290,,29.81,,,29.82,0.00,29.82,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 23:56,FM-15,FEW:02 4,10.00,,60,15.6,57,13.7,54,12.2,80,6,270,,29.81,,,29.82,0.00,29.82,80,59,70,7.2,,,,0,5,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-22 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,59,70,7.2,66,55,60,0,5,0449,1935,HZ:08,0.00,,,29.72,29.73,11.0,27,290,23,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 00:56,FM-15,FEW:02 4,10.00,,60,15.6,57,14.0,55,12.8,84,5,300,,29.81,1,,29.82,0.00,29.82,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 01:56,FM-15,FEW:02 4,10.00,,59,15.0,56,13.5,54,12.2,83,6,280,,29.82,,,29.83,0.00,29.83,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 02:56,FM-15,FEW:02 15,10.00,,59,15.0,56,13.5,54,12.2,83,3,280,,29.82,,,29.83,0.00,29.83,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 03:56,FM-15,FEW:02 15,10.00,,58,14.4,56,13.2,54,12.2,87,5,290,,29.83,3,,29.85,0.00,29.85,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 04:00,FM-12,15,,,58,14.4,56,13.2,54,12.2,87,5,290,,29.76,3,-0.02,29.85,,,80,58,69,6.2,,,,0,4,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23234,SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2.4,37.6197,-122.3647,2017-06-23 04:18,FM-16,BKN:07 8,9.00,,59,15.0,57,13.8,55,12.8,87,6,290,,29.83,,,,,29.85,,,,,,,,,,0449,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
